Type,Entity 1,Relationship,Type,Entity2
GPE,USA, imposed ,NORP, emergency import restrictions on Salvadoran Property originating from region under section 303 of Cultural Property Implementation Act
GPE,USA, imposed ,O, emergency import restrictions on Property originating from region under section 303 following request by Government
GPE,USA, imposed ,O, emergency import restrictions on Property originating from region of Cara Sucia following request by Government
GPE,USA, imposed ,O, emergency import restrictions on Property originating from archaeological region under section 303 following request
GPE,USA, imposed ,NORP, emergency import restrictions on Salvadoran Property originating from region under section 303 following request
GPE,USA, imposed ,O, emergency import restrictions on Cultural Property originating following request by Government
PERSON,Cara Sucia, is ,GPE, major archaeological site located in El Salvador near border with Guatemala in department of Ahuachapán
GPE,USA, imposed ,O, emergency import restrictions on Cultural Property originating from archaeological region of Cara Sucia under section 303 following request by Government of El Salvador
GPE,USA, imposed ,O, emergency import restrictions on Cultural Property originating from region following request by Government of El Salvador
GPE,USA, imposed ,NORP, emergency import restrictions on Salvadoran Cultural Property originating from archaeological region under section 303 of Cultural Property Implementation Act following request by Government
PERSON,Cara Sucia, is ,O, archaeological site located in El Salvador
PERSON,Cara Sucia, is ,O, major archaeological site located in western El Salvador
GPE,USA, imposed ,NORP, emergency import restrictions on Salvadoran Property originating from archaeological region under section 303 of Cultural Property Implementation Act following request by Government of El Salvador
GPE,USA, imposed ,O, emergency import restrictions on Property originating under section 303
GPE,USA, imposed ,O, emergency import restrictions on Property originating from archaeological region of Cara Sucia under section 303 of Cultural Property Implementation Act following request
GPE,USA, imposed ,NORP, emergency import restrictions on Salvadoran Cultural Property originating from archaeological region of Cara Sucia following request by Government of El Salvador
PERSON,Cara Sucia, is ,O, archaeological site located in El Salvador near border in department of Ahuachapán
PERSON,Cara Sucia, is ,O, major archaeological site located
GPE,USA, imposed ,NORP, emergency import restrictions on Salvadoran Cultural Property originating from region following request by Government
ORG,United States Customs Service, Import Restrictions on ,O, Archaeological Material
GPE,USA, imposed ,NORP, emergency import restrictions on Salvadoran Cultural Property originating from region of Cara Sucia under section 303 of Cultural Property Implementation Act
PERSON,Paul Amaroli, document ,O, looting of Cara Sucia region
GPE,USA, imposed ,O, emergency import restrictions on Cultural Property originating from archaeological region under section 303
GPE,USA, imposed ,NORP, emergency import restrictions on Salvadoran Cultural Property originating from region of Cara Sucia under section 303 following request
GPE,USA, imposed ,O, emergency import restrictions on Cultural Property originating from archaeological region of Cara Sucia under section 303 following request by Government
GPE,USA, imposed ,O, emergency import restrictions on Property originating from archaeological region following request
GPE,USA, imposed ,NORP, emergency import restrictions on Salvadoran Property originating from archaeological region of Cara Sucia
PERSON,Cara Sucia, is ,O, site located in El Salvador
PERSON,Cara Sucia, is ,GPE, archaeological site located near border with Guatemala in department of Ahuachapán
GPE,USA, imposed ,O, emergency import restrictions on Cultural Property originating from region under section 303 of Cultural Property Implementation Act
GPE,USA, imposed ,O, emergency import restrictions on Property originating following request
GPE,USA, imposed ,O, emergency import restrictions on Cultural Property originating under section 303 following request
PERSON,Cara Sucia, is ,GPE, major archaeological site located near border with Guatemala in department
GPE,El Salvador, has prohibited ,O, export of objects
PERSON,Cara Sucia, is ,O, major archaeological site located in El Salvador near border in department of Ahuachapán
GPE,USA, imposed ,NORP, emergency import restrictions on Salvadoran Property originating from archaeological region under section 303 of Cultural Property Implementation Act following request
ORG,United States Customs Service, Import Restrictions on ,O, Archaeological Material from El Salvador
GPE,USA, imposed ,NORP, emergency import restrictions on Salvadoran Cultural Property originating from archaeological region of Cara Sucia following request
PERSON,Cara Sucia, is ,GPE, site located near border with Guatemala in department
PERSON,Cara Sucia, is ,O, major site located near border in department
GPE,USA, imposed ,NORP, emergency import restrictions on Salvadoran Cultural Property originating from archaeological region of Cara Sucia following request by Government
PERSON,Cara Sucia, is ,O, site located in El Salvador near border in department
GPE,USA, imposed ,NORP, emergency import restrictions on Salvadoran Property originating following request
GPE,USA, imposed ,O, emergency import restrictions on Cultural Property originating from archaeological region of Cara Sucia under section 303 of Cultural Property Implementation Act
GPE,USA, imposed ,NORP, emergency import restrictions on Salvadoran Cultural Property originating from archaeological region of Cara Sucia under section 303 following request by Government of El Salvador
PERSON,Cara Sucia, is ,O, archaeological site located in western El Salvador
GPE,USA, imposed ,NORP, emergency import restrictions on Salvadoran Cultural Property originating under section 303 of Cultural Property Implementation Act following request by Government
GPE,USA, imposed ,O, emergency import restrictions on Cultural Property originating from archaeological region under section 303 of Cultural Property Implementation Act following request by Government of El Salvador
PERSON,Cara Sucia, is ,GPE, archaeological site located near border with Guatemala
GPE,USA, imposed ,NORP, emergency import restrictions on Salvadoran Cultural Property originating under section 303 following request by Government of El Salvador
PERSON,Cara Sucia, is ,O, major site located in western El Salvador near border in department
GPE,USA, imposed ,O, emergency import restrictions on Property originating from archaeological region following request by Government
GPE,USA, imposed ,O, emergency import restrictions on Cultural Property originating from region under section 303 following request by Government of El Salvador
GPE,USA, imposed ,NORP, emergency import restrictions on Salvadoran Property originating from archaeological region under section 303
GPE,USA, imposed ,NORP, emergency import restrictions on Salvadoran Property originating from archaeological region of Cara Sucia following request by Government
PERSON,Cara Sucia, is ,O, site located in western El Salvador near border in department of Ahuachapán
PERSON,Cara Sucia, is ,O, archaeological site located in western El Salvador near border in department of Ahuachapán
GPE,USA, imposed ,NORP, emergency import restrictions on Salvadoran Property originating under section 303
PERSON,Cara Sucia, is ,O, archaeological site located
GPE,USA, imposed ,O, emergency import restrictions on Property originating from region of Cara Sucia under section 303 following request by Government
